Overriding config with config/train_tinystories.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-experiment1_depth-n_layer_2'
eval_interval = 250
eval_iters = 200
log_interval = 10

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False
wandb_project = 'tinystories'
wandb_run_name = 'experiment1_depth_n_layer_2'

dataset = 'tinystories'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256

# baby GPT model :)
n_layer = 2
n_head = 8
n_embd = 256
dropout = 0.0

learning_rate = 0.001
max_iters = 5000
lr_decay_iters = 5000
min_lr = 0.0001
beta2 = 0.99

warmup_iters = 100

device = 'cuda:1'

tokens per iteration will be: 16,384
found vocab_size = 228 (inside data/tinystories/meta.pkl)
Initializing a new model from scratch
number of parameters: 1.63M
num decayed parameter tensors: 10, with 1,696,768 parameters
saving checkpoint to out-experiment1_depth-n_layer_2
iter 4000: loss 0.6839, time 974.41ms, mfu 17.59%
iter 4010: loss 0.6891, time 3.17ms, mfu 17.71%
iter 4020: loss 0.6589, time 3.10ms, mfu 17.86%
iter 4030: loss 0.6921, time 3.08ms, mfu 18.02%
iter 4040: loss 0.7292, time 3.09ms, mfu 18.15%
iter 4050: loss 0.6947, time 2.93ms, mfu 18.37%
iter 4060: loss 0.6779, time 3.13ms, mfu 18.44%
iter 4070: loss 0.7371, time 3.14ms, mfu 18.50%
iter 4080: loss 0.6898, time 3.11ms, mfu 18.57%
iter 4090: loss 0.6829, time 3.05ms, mfu 18.66%
iter 4100: loss 0.7189, time 3.06ms, mfu 18.75%
iter 4110: loss 0.6667, time 3.04ms, mfu 18.84%
iter 4120: loss 0.6802, time 2.90ms, mfu 19.01%
iter 4130: loss 0.6986, time 3.03ms, mfu 19.08%
iter 4140: loss 0.6978, time 3.01ms, mfu 19.16%
iter 4150: loss 0.6903, time 2.96ms, mfu 19.25%
iter 4160: loss 0.6959, time 3.18ms, mfu 19.21%
iter 4170: loss 0.6708, time 3.04ms, mfu 19.25%
iter 4180: loss 0.6719, time 3.02ms, mfu 19.31%
iter 4190: loss 0.6987, time 3.18ms, mfu 19.25%
iter 4200: loss 0.6704, time 3.08ms, mfu 19.27%
iter 4210: loss 0.7215, time 2.88ms, mfu 19.42%
iter 4220: loss 0.6937, time 3.04ms, mfu 19.44%
iter 4230: loss 0.6716, time 2.87ms, mfu 19.58%
iter 4240: loss 0.7079, time 3.14ms, mfu 19.52%
step 4250: train loss 0.6901, val loss 0.6907
saving checkpoint to out-experiment1_depth-n_layer_2
iter 4250: loss 0.7218, time 984.68ms, mfu 17.58%
iter 4260: loss 0.6719, time 3.20ms, mfu 17.68%
iter 4270: loss 0.6983, time 3.43ms, mfu 17.66%
iter 4280: loss 0.6833, time 3.36ms, mfu 17.67%
iter 4290: loss 0.6488, time 3.23ms, mfu 17.75%
iter 4300: loss 0.6829, time 3.13ms, mfu 17.89%
iter 4310: loss 0.6990, time 2.96ms, mfu 18.11%
iter 4320: loss 0.7067, time 3.13ms, mfu 18.21%
iter 4330: loss 0.6914, time 3.01ms, mfu 18.37%
iter 4340: loss 0.6839, time 3.05ms, mfu 18.49%
iter 4350: loss 0.7002, time 3.18ms, mfu 18.52%
iter 4360: loss 0.6681, time 2.98ms, mfu 18.67%
iter 4370: loss 0.6832, time 3.13ms, mfu 18.71%
iter 4380: loss 0.6752, time 2.91ms, mfu 18.89%
iter 4390: loss 0.7005, time 3.06ms, mfu 18.96%
iter 4400: loss 0.6899, time 3.15ms, mfu 18.95%
iter 4410: loss 0.7003, time 3.07ms, mfu 19.00%
iter 4420: loss 0.6996, time 3.08ms, mfu 19.04%
iter 4430: loss 0.6759, time 2.98ms, mfu 19.14%
iter 4440: loss 0.6469, time 2.92ms, mfu 19.27%
iter 4450: loss 0.7032, time 3.13ms, mfu 19.25%
iter 4460: loss 0.7234, time 2.89ms, mfu 19.39%
iter 4470: loss 0.6940, time 2.90ms, mfu 19.51%
iter 4480: loss 0.6489, time 3.13ms, mfu 19.46%
iter 4490: loss 0.6703, time 3.13ms, mfu 19.43%
step 4500: train loss 0.6836, val loss 0.6864
saving checkpoint to out-experiment1_depth-n_layer_2
iter 4500: loss 0.6933, time 976.86ms, mfu 17.49%
iter 4510: loss 0.6624, time 3.13ms, mfu 17.65%
iter 4520: loss 0.7118, time 3.11ms, mfu 17.80%
iter 4530: loss 0.6955, time 3.09ms, mfu 17.95%
iter 4540: loss 0.6852, time 3.06ms, mfu 18.11%
iter 4550: loss 0.7043, time 3.15ms, mfu 18.20%
iter 4560: loss 0.6668, time 3.19ms, mfu 18.25%
iter 4570: loss 0.6955, time 3.16ms, mfu 18.31%
iter 4580: loss 0.7057, time 2.89ms, mfu 18.54%
iter 4590: loss 0.6812, time 2.94ms, mfu 18.72%
iter 4600: loss 0.6781, time 3.27ms, mfu 18.67%
iter 4610: loss 0.6615, time 3.13ms, mfu 18.71%
iter 4620: loss 0.6468, time 3.20ms, mfu 18.71%
iter 4630: loss 0.6652, time 3.98ms, mfu 18.34%
iter 4640: loss 0.7286, time 3.11ms, mfu 18.42%
iter 4650: loss 0.6927, time 3.19ms, mfu 18.45%
iter 4660: loss 0.6860, time 3.11ms, mfu 18.52%
iter 4670: loss 0.6766, time 2.94ms, mfu 18.70%
iter 4680: loss 0.6593, time 3.23ms, mfu 18.68%
iter 4690: loss 0.6782, time 3.07ms, mfu 18.75%
iter 4700: loss 0.6684, time 3.09ms, mfu 18.81%
iter 4710: loss 0.6719, time 3.12ms, mfu 18.84%
iter 4720: loss 0.6739, time 3.12ms, mfu 18.87%
iter 4730: loss 0.6803, time 2.93ms, mfu 19.02%
iter 4740: loss 0.6976, time 3.58ms, mfu 18.78%
step 4750: train loss 0.6825, val loss 0.6804
saving checkpoint to out-experiment1_depth-n_layer_2
iter 4750: loss 0.6701, time 999.00ms, mfu 16.91%
iter 4760: loss 0.6508, time 3.33ms, mfu 17.01%
iter 4770: loss 0.6826, time 3.05ms, mfu 17.27%
iter 4780: loss 0.6834, time 3.10ms, mfu 17.47%
iter 4790: loss 0.6472, time 3.27ms, mfu 17.55%
iter 4800: loss 0.6577, time 3.12ms, mfu 17.70%
iter 4810: loss 0.7043, time 3.30ms, mfu 17.74%
iter 4820: loss 0.6676, time 3.09ms, mfu 17.90%
iter 4830: loss 0.6914, time 3.26ms, mfu 17.94%
iter 4840: loss 0.6444, time 3.17ms, mfu 18.03%
iter 4850: loss 0.6652, time 3.15ms, mfu 18.12%
iter 4860: loss 0.6825, time 3.11ms, mfu 18.23%
iter 4870: loss 0.6749, time 3.16ms, mfu 18.30%
iter 4880: loss 0.6979, time 3.12ms, mfu 18.38%
iter 4890: loss 0.6696, time 3.07ms, mfu 18.49%
iter 4900: loss 0.7190, time 3.07ms, mfu 18.58%
iter 4910: loss 0.6571, time 3.03ms, mfu 18.70%
iter 4920: loss 0.7081, time 2.93ms, mfu 18.86%
iter 4930: loss 0.6779, time 3.15ms, mfu 18.87%
iter 4940: loss 0.6472, time 3.09ms, mfu 18.91%
iter 4950: loss 0.6536, time 3.22ms, mfu 18.88%
iter 4960: loss 0.6507, time 5.20ms, mfu 18.14%
iter 4970: loss 0.6960, time 3.29ms, mfu 18.14%
iter 4980: loss 0.6773, time 3.08ms, mfu 18.26%
iter 4990: loss 0.6644, time 3.17ms, mfu 18.32%
step 5000: train loss 0.6776, val loss 0.6796
saving checkpoint to out-experiment1_depth-n_layer_2
iter 5000: loss 0.6944, time 1001.09ms, mfu 16.49%


STDERR:
/data/lst141/nanoGPT/train.py:196: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
